,description,standard_dg_prime(kilojoule / mole),decompose,standard_dg(kilojoule / mole),is_formation
1400,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),3.539698232666805,,54.14346752207558,False
1401,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),7.69866975157354,,53.99241868205534,False
1402,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),6.126956320059932,,52.46578982372016,False
1403,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),0.3215330724983767,,54.073457479450106,False
1404,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),7.122175734441094,,52.13544082898266,False
1405,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),4.962539382127748,,54.13398677712442,False
1406,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),11.092743103423466,,51.730273426454694,False
1407,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),11.092743103423466,,51.730273426454694,False
1408,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),12.944576977590678,,50.69476855177228,False
1409,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),9.782743038684515,,53.83304970690651,False
1410,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),3.5775030630467506,,53.85152986752897,False
1411,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),4.002004025329291,,53.14058634809104,False
1412,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),13.41350394168629,,52.5072205273855,False
1413,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),11.907005977056121,,53.321567658795324,False
1414,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),5.289277803216898,,54.35768384474884,False
1415,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),12.68852462452566,,48.818622581722316,False
1416,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),-0.20027390876408022,,54.31303027103967,False
1417,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),9.247680464744892,,51.361626491211126,False
1418,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),8.971114046040169,,52.494965740284,False
1419,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),9.917187459088991,,53.2629032453214,False
1420,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),15.107926756581916,,49.496504436186996,False
1421,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),10.40329189994194,,52.023156881296735,False
1422,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),12.942653457195057,,51.252845005813775,False
1423,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),12.531158201241642,,51.732939526466694,False
1424,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),12.055042099622094,,51.84107390206902,False
1425,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),4.542704077488842,,53.346625796956396,False
1426,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),8.087417549311537,,53.73416527227127,False
1427,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),7.5456730361315305,,53.18613432821026,False
1428,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),7.5456730361315305,,53.18613432821026,False
1429,acetyl phosphate(aq) + imidazole(aq) = N-acetylimidazole(aq) + orthophosphate(aq),12.718040717314729,,43.184701293522835,False
1430,acetyl phosphate(aq) + imidazole(aq) = N-acetylimidazole(aq) + orthophosphate(aq),12.230511581598781,,45.3750189309624,False
1431,acetyl phosphate(aq) + imidazole(aq) = N-acetylimidazole(aq) + orthophosphate(aq),11.211225599262448,,48.77169735837044,False
1432,acetyl phosphate(aq) + imidazole(aq) = N-acetylimidazole(aq) + orthophosphate(aq),11.655442039149897,,52.11648128085263,False
1433,acetyl phosphate(aq) + imidazole(aq) = N-acetylimidazole(aq) + orthophosphate(aq),11.473145150795062,,51.13160041091442,False
1434,UDPglucose(aq) + D-fructose 6-phosphate(aq) = UDP(aq) + sucrose 6-phosphate(aq),-4.148079170579334,,4.755197635939427,False
1435,sedoheptulose 7-phosphate(aq) + D-glyceraldehyde 3-phosphate(aq) = D-erythrose 4-phosphate(aq) + D-fructose 6-phosphate(aq),-0.12574915885651108,,-0.07851200373076864,False
1436,xylitol(aq) + NADP(aq) = L-xylulose(aq) + NADPH(aq),17.494288955542057,,63.81319225426546,False
1437,xylitol(aq) + NADP(aq) = L-xylulose(aq) + NADPH(aq),11.789343110635047,,63.90180059218311,False
1438,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.6539119125844794,,-3.6441448227752207,False
1439,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.7756055304625487,,-3.77014453017572,False
1440,fumarate(aq) + H2O(l) = (S)-malate(aq),-5.575250817955095,,-2.1747653694808387,False
1441,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.294776971085254,,-3.272277950770798,False
1442,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.8131054582149804,,-2.878086749055345,False
1443,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.7099692020033106,,-3.595711337891504,False
1444,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.642546633481123,,-3.6411967556567557,False
1445,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.6876982520487096,,-3.6875662966391523,False
1446,fumarate(aq) + H2O(l) = (S)-malate(aq),-2.951187749504948,,-2.9480437198389158,False
1447,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.55112114976521,,-3.547313741384359,False
1448,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.5424326383286844,,-3.538597171393214,False
1449,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.4973185409398,,-3.4934830740043297,False
1450,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.5209039616875852,,-3.5170401955839647,False
1451,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.9000238979577917,,-3.895672631033503,False
1452,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.932216320568187,,-3.9278650536438984,False
1453,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.898996589205082,,-3.8945628598239197,False
1454,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.9421410442014597,,-3.9355277681585186,False
1455,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.142807556541148,,-4.13560957151761,False
1456,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.197426027558611,,-4.190110003679824,False
1457,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.167459592189911,,-4.160143568311125,False
1458,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.563605242169732,,-4.550896628887447,False
1459,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.563605242169732,,-4.550896628887447,False
1460,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.611074728284286,,-4.598366115002,False
1461,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.689447823916793,,-3.4912082748598428,False
1462,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.705835026788515,,-3.4437669267170836,False
1463,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.770461555271436,,-3.5083934552000047,False
1464,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.8689787990060465,,-3.5996459099106373,False
1465,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.7298463471182215,,-3.46777824704679,False
1466,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.530600469427793,,-3.419673249495813,False
1467,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.602352506324118,,-3.58972650958419,False
1468,fumarate(aq) + H2O(l) = (S)-malate(aq),-2.967861075830049,,-2.964717046164017,False
1469,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.7539193832604525,,-3.623281600276343,False
1470,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.365724567607268,,-3.3619999142465904,False
1471,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.843813869740858,,-3.8374087440191875,False
1472,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.820257186736663,,-3.550924297641254,False
1473,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.922315490534662,,-3.918344660150159,False
1474,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.6196584660914084,,-3.618277156469759,False
1475,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.524341225561671,,-3.520519817834867,False
1476,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.211705363443641,,-4.204507378420103,False
1477,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.842220305426187,,-3.040546062375588,False
1478,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.9836306383760993,,-3.979196908994937,False
1479,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.552845891240331,,-3.7818174910217763,False
1480,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.552845891240331,,-3.7818174910217763,False
1481,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.682099093733555,,-3.554340945698513,False
1482,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.87404894813882,,-3.8676438224171497,False
1483,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.6932847854189603,,-3.6864896406655916,False
1484,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.9191762931333396,,-3.912589459459063,False
1485,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.621354038654989,,-3.4231144895980385,False
1486,fumarate(aq) + H2O(l) = (S)-malate(aq),-3.426969866585011,,-3.4232452132243334,False
1487,D-ribulose 5-phosphate(aq) = D-xylulose 5-phosphate(aq),-1.0045910966741527,,-1.0045910966741527,False
1488,"D-fructose 6-phosphate(aq) + D-glucose 1,6-diphosphate(aq) =-D-glucose 6-phosphate(aq) + D-fructose 1,6-bisphosphate(aq)",-6.425115030917566,,-6.353505208986149,False
1489,L-homoserine(aq) + NADP(ox)(aq) = L-aspartate 4-semialdehyde(aq) + NADP(red)(aq),11.869119260760753,,73.11682256958719,False
1490,"ATP(aq) + D-fructose 6-phosphate(aq) = ADP(aq) + D-fructose 1,6-bisphosphate(aq)",-19.48912303440767,,32.25759828564736,False
1491,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),36.611199935357426,,78.2480660167486,False
1492,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),35.81367598372292,,78.18226928453629,False
1493,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),35.58415816765608,,78.81052834374361,False
1494,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),35.896606953532284,,79.12297712961981,False
1495,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),34.823904069288325,,79.1683686450001,False
1496,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),35.3347118162502,,78.99948341323469,False
1497,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),35.303027242689765,,78.96779883967424,False
1498,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),35.60776320030025,,79.07215478872914,False
1499,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),34.81813702278848,,79.33683052326063,False
1500,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),34.77813679438716,,78.96862099697441,False
1501,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),35.0822125342487,,79.40443789644894,False
1502,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),35.17351541038024,,79.37779657942428,False
1503,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),34.494455047702765,,79.319998241906,False
1504,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),34.43447027701108,,79.3250929394523,False
1505,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),34.68631367077474,,79.44663312384263,False
1506,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),34.267329047425285,,79.49783006849117,False
1507,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),34.36146272840536,,79.39700800607811,False
1508,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),33.80488770654232,,79.8297081640212,False
1509,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),33.9227480491957,,79.62323919534745,False
1510,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),33.63792413616812,,79.91968242595851,False
1511,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),33.41492206768157,,80.43734423981371,False
1512,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),33.41492206768157,,80.43734423981371,False
1513,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),33.46464291342819,,80.48706508556033,False
1514,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),33.431385800724385,,80.45380797285652,False
1515,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),34.17661917823884,,80.48263968432443,False
1516,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),32.938383212079515,,80.53387356621127,False
1517,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),32.9519758696974,,80.54746622382916,False
1518,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),33.68346746232045,,81.96221130762099,False
1519,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),33.39042199905257,,80.66727971332344,False
1520,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),32.98770790395909,,80.63308392374526,False
1521,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),32.417105466409836,,80.97668949590066,False
1522,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),31.812061428015927,,81.22353530615051,False
1523,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),36.658938167690266,,78.97986560994666,False
1524,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),31.405000281895735,,81.05103807078434,False
1525,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),35.84825881155742,,79.0298841753768,False
1526,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),35.42489685713382,,79.22241413385221,False
1527,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),34.0890927766192,,79.33579640566535,False
1528,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),34.3375941587014,,79.50325236519595,False
1529,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),31.909044207071606,,80.62298793695159,False
1530,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),32.840452617623015,,81.9365136936029,False
1531,L-leucine(aq) + 2-oxoglutarate(aq) = 4-methyl-2-oxopentanooate(aq) + L-glutamate(aq),-1.4423237923801036,,-2.722539330993608,False
1532,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),27.504809131229887,,76.1656632108352,False
1533,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),26.45641563892681,,75.11726971853213,False
1534,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),24.968721597789976,,73.6295756773953,False
1535,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),2.8574077349915883,,2.8791271405425136,False
1536,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),3.103055093324636,,3.31555258679098,False
1537,UDPglucose(aq) = UDPgalactose(aq),2.982994925277253,,2.982994925277253,False
1538,"N6-(L-1,3-dicarboxypropyl)-L-lysine + NAD(ox) + H2O(l) = L-lysine(aq) + 2-oxoglutarate(aq) + NAD(red)",36.56262934042165,,82.65019132908337,False
1539,D-fructose 1-phosphate(aq) = D-glyceraldehyde(aq) + glycerone phosphate(aq),32.95367178107836,,32.93394530528355,False
1540,"D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)",23.31165046281187,,16.469919313065034,False
1541,glycolate(aq) + NAD(aq) = glyoxylate(aq) + NADH(aq),39.86138524260716,,87.6650940707361,False
1542,glycolate(aq) + NAD(aq) = glyoxylate(aq) + NADH(aq),37.27963694968744,,86.12640555097201,False
1543,glycolate(aq) + NAD(aq) = glyoxylate(aq) + NADH(aq),37.8388752790897,,87.26264943657267,False
1544,glycolate(aq) + NAD(aq) = glyoxylate(aq) + NADH(aq),36.97652696751636,,87.5506279603506,False
1545,glycolate(aq) + NAD(aq) = glyoxylate(aq) + NADH(aq),40.11708953390337,,87.97892921765049,False
1546,glycolate(aq) + NAD(aq) = glyoxylate(aq) + NADH(aq),39.48289619371512,,87.46092558552805,False
1547,glycolate(aq) + NAD(aq) = glyoxylate(aq) + NADH(aq),37.171716558178495,,88.31962609183523,False
1548,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),22.279192978734883,,23.87996150479468,False
1549,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),21.31228892279434,,22.961651198378537,False
1550,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),20.70286132058237,,22.404845762061598,False
1551,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),20.650698836038483,,22.36823839596553,False
1552,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),20.295460259648404,,22.015125193842504,False
1553,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),20.958054965778413,,22.686653259858698,False
1554,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),20.84385841716469,,22.592543819445332,False
1555,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),20.461930607831658,,22.69758969751531,False
1556,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),20.832722998420532,,23.068382088104183,False
1557,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),19.63435014993741,,21.410707004120276,False
1558,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),20.055090162179123,,21.831447016361988,False
1559,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),19.128859030155244,,21.028656741017503,False
1560,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),22.44591477833005,,24.046683304389845,False
1561,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),19.247936418637583,,21.14773412949984,False
1562,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),20.77778446148538,,22.481578761300067,False
1563,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),20.44287184846857,,22.181128338481358,False
1564,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),18.258085478476612,,20.333500685732513,False
1565,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),20.405188589738213,,22.143445079751,False
1566,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),18.12195799545659,,20.186829815261966,False
1567,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),21.596268840657466,,23.243937428375936,False
1568,"2 7,8-dihydrofolate(aq) = folate(aq) + 5,6,7,8-tetrahydrofolate(aq)",-7.2729148706923965,,-4.413288927754046,False
1569,D-mannitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq),6.136928417261672,,50.257080750013,False
1570,(R)-glycerate(aq) + NAD(aq) = hydroxypyruvate(aq) + NADH(aq),24.25635704865686,,73.68010214709471,False
1571,(R)-glycerate(aq) + NAD(aq) = hydroxypyruvate(aq) + NADH(aq),18.928182660545374,,74.65151919506111,False
1572,(R)-glycerate(aq) + NAD(aq) = hydroxypyruvate(aq) + NADH(aq),27.85570283365684,,73.7825793841908,False
1573,(R)-glycerate(aq) + NAD(aq) = hydroxypyruvate(aq) + NADH(aq),20.500493666473602,,74.22400683176576,False
1574,(R)-glycerate(aq) + NAD(aq) = hydroxypyruvate(aq) + NADH(aq),25.612097589918832,,74.4588465442552,False
1575,(R)-glycerate(aq) + NAD(aq) = hydroxypyruvate(aq) + NADH(aq),31.759608712495787,,74.63028557508171,False
1576,cephalothin(aq) + H2O(l) = 2-thienylacetic acid(aq) + 7-aminocephalosporanic acid(aq),12.293598982802639,,12.026559865261977,False
1577,2-dehydro-3-deoxy-L-pentonate(aq) = pyruvate(aq) + glycolaldehyde(aq),19.77522036312253,,19.775222195024256,False
1578,-D-melibiose(aq) + H2O(l) = D-galactose(aq) + D-glucose(aq),-11.922795481756115,,-11.922786119596484,False
1579,ATP(aq) + guanidinoacetate(aq) = ADP(aq) + phosphoguanidinoacetate(aq),-8.622723665185859,,80.41161282903597,False
1580,D-sorbitol 6-phosphate(aq) + NAD(aq) = D-fructose 6-phosphate(aq) + NADH(aq),-1.9535028501585654,,55.7968274439173,False
1581,glycerol(aq) + NAD(aq) = dihydroxyacetone(aq) + NADH(aq),23.925516131708438,,67.42678885920458,False
1582,D-sorbitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq),5.858249984857142,,52.55225284541575,False
1583,cellotriose(aq) + orthophosphate(aq) = cellobiose(aq) + D-glucose 1-phosphate(aq),2.361598710778291,,2.2817222333917853,False
1584,xylitol(aq) + NAD(aq) = D-xylulose(aq) + NADH(aq),16.622159377546254,,62.60846551998951,False
1585,D-glyceraldehyde 3-phosphate(aq) + indole(aq) = 1-(indol-3-yl)glycerol 3-phosphate(aq),-19.178475249796804,,-19.172184613998127,False
1586,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),-5.435272738677549,,-3.823801985233155,False
1587,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),-5.923529290527689,,-5.589116831991312,False
